Cube (19),(28.8, 0.0, -17.5),(1.0, 1.0, 1.0),pb_Mesh99178,(0.0, -0.4, 0.0, 0.9),Untagged
Crate (5),(-0.8, 13.0, -2.8),(0.8, 0.5, 0.8),pb_Mesh-546162,(0.0, 0.0, 0.0, 1.0),Untagged
Cube (47),(10.2, 4.9, 0.2),(1.0, 1.0, 1.0),pb_Mesh99044,(0.0, -0.1, 0.0, 1.0),Untagged
Ladder (11),(1.2, 5.0, 3.5),(1.0, 1.0, 1.0),pb_Mesh-546122,(0.0, 0.3, 0.0, 0.9),Untagged
Cube (23),(34.0, -1.0, 12.0),(1.0, 1.0, 1.0),pb_Mesh99982,(0.0, -0.9, 0.0, 0.5),Untagged
Cube (45),(51.3, 4.0, 16.2),(1.0, 1.0, 1.0),pb_Mesh99844,(0.0, -0.9, 0.0, 0.5),Untagged
Ladder (10),(56.0, 2.0, 0.0),(1.0, 1.0, 1.0),pb_Mesh-546100,(0.0, 1.0, 0.0, 0.0),Untagged
Ladder (4),(32.1, 5.0, 40.0),(1.0, 1.0, 1.0),pb_Mesh-546036,(0.0, 0.7, 0.0, 0.7),Untagged
Cube (51),(11.2, 4.9, 35.8),(1.0, 1.0, 1.0),pb_Mesh99406,(0.0, -1.0, 0.0, 0.0),Untagged
Crate (3),(-1.4, 5.5, 54.8),(1.0, 0.8, 1.0),pb_Mesh-545996,(0.0, -0.2, 0.0, 1.0),Untagged
Crate (2),(-5.5, 5.9, 52.9),(1.0, 1.0, 1.0),pb_Mesh-546088,(0.0, 0.0, 0.0, 1.0),Untagged
Ladder (9),(1.5, -4.0, 48.5),(1.0, 1.0, 1.0),pb_Mesh-545928,(0.0, 0.8, 0.0, 0.6),Untagged
